Exchange ID,Top ID,Disp Order,Pay Item Name,Pay Item Num,Change Item Name,Change Item Num,Start Date,End Date
5009068,5009,68,3.5th Anniversary ★3引換券,1,[Bubblegum☆Memories]大树快车,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009069,5009,69,3.5th Anniversary ★3引換券,1,[假日宝石蓝]目白多伯,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009070,5009,70,3.5th Anniversary ★3引換券,1,[unsigned]空中神宫,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009071,5009,71,3.5th Anniversary ★3引換券,1,[涟漪佳人]目白麦昆,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009072,5009,72,3.5th Anniversary ★3引換券,1,[RUN！乱！发射！！]黄金船,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009073,5009,73,3.5th Anniversary ★3引換券,1,[黑铁的壮志]青竹回忆,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009074,5009,74,3.5th Anniversary ★3引換券,1,[阴阳八卦☆开运服]小林历奇,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009075,5009,75,3.5th Anniversary ★3引換券,1,[黄昏凯旋]醒目飞鹰,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009076,5009,76,3.5th Anniversary ★3引換券,1,[梦想传递员]胜利奖券,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009077,5009,77,3.5th Anniversary ★3引換券,1,[另类工程师]成田大进,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009078,5009,78,3.5th Anniversary ★3引換券,1,[可可爱爱的六出冰花]雪之美人,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009079,5009,79,3.5th Anniversary ★3引換券,1,[Rocket☆Star]采珠,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009080,5009,80,3.5th Anniversary ★3引換券,1,[爱丽♡僵尸]爱丽数码,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009081,5009,81,3.5th Anniversary ★3引換券,1,[Dot-o'-Lantern]名将怒涛,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009082,5009,82,3.5th Anniversary ★3引換券,1,[Flare]阿斯顿真弓,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009083,5009,83,3.5th Anniversary ★3引換券,1,[Fluttertail Spirit]山人西风,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009084,5009,84,3.5th Anniversary ★3引換券,1,[轰鸣雷神]玉藻十字,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009085,5009,85,3.5th Anniversary ★3引換券,1,[梦之金原]稻荷一,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009086,5009,86,3.5th Anniversary ★3引換券,1,[死中求生]中山庆典,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009087,5009,87,3.5th Anniversary ★3引換券,1,[Butterfly Sting]奇锐骏,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009088,5009,88,3.5th Anniversary ★3引換券,1,[不会结冰的生命之水]伏特加,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009089,5009,89,3.5th Anniversary ★3引換券,1,[绯红的星月之夜]大和赤骥,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009090,5009,90,3.5th Anniversary ★3引換券,1,[Heroic Author]荒漠英雄,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009091,5009,91,3.5th Anniversary ★3引換券,1,[饿狼]成田白仁,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009092,5009,92,3.5th Anniversary ★3引換券,1,[压轴主角·庆鹤之志]北部玄驹,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009093,5009,93,3.5th Anniversary ★3引換券,1,[当红之星·荣兴之翠]里见光钻,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009094,5009,94,3.5th Anniversary ★3引換券,1,[星辉之航]北幸樽前,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009095,5009,95,3.5th Anniversary ★3引換券,1,[Fun☆Fun☆嗨翻天]大拓太阳神,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009096,5009,96,3.5th Anniversary ★3引換券,1,[MELTY GIFT]艾尼风神,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009097,5009,97,3.5th Anniversary ★3引換券,1,[玛格丽特拿铁]目白莱恩,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009098,5009,98,3.5th Anniversary ★3引換券,1,[Wicked Punk]新光风,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009099,5009,99,3.5th Anniversary ★3引換券,1,[Clear Bliss]千明代表,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009100,5009,100,3.5th Anniversary ★3引換券,1,[华丽红玉]第一红宝,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009101,5009,101,3.5th Anniversary ★3引換券,1,[Onyx Soldier]克里斯象征,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009102,5009,102,3.5th Anniversary ★3引換券,1,[Neige Émeraude]目白雅丹,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009103,5009,103,3.5th Anniversary ★3引換券,1,[Fleur Enneigée]樱花千代王,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009104,5009,104,3.5th Anniversary ★3引換券,1,[Saisir le rêve]樱花桂冠,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009105,5009,105,3.5th Anniversary ★3引換券,1,[Universe-Naut]新宇宙,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009106,5009,106,3.5th Anniversary ★3引換券,1,[碧蓝湍流]待兼唐怀瑟,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009107,5009,107,3.5th Anniversary ★3引換券,1,[赤热☆队长]樱花进王,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009108,5009,108,3.5th Anniversary ★3引換券,1,[奇迹装点！]菱奇宝,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009109,5009,109,3.5th Anniversary ★3引換券,1,[雷霆加身]谷水琴蕾,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009110,5009,110,3.5th Anniversary ★3引換券,1,[Sweet Juneberry]西野花,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009111,5009,111,3.5th Anniversary ★3引換券,1,[Hungry Veil]菱亚马逊,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009112,5009,112,3.5th Anniversary ★3引換券,1,[☆闪亮★心动☆雀跃∞美丽∞]美丽周日,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009113,5009,113,3.5th Anniversary ★3引換券,1,[Ultra☆Marine]青竹回忆,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009114,5009,114,3.5th Anniversary ★3引換券,1,[Aurore☆Vacances]岛川乔丹,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009115,5009,115,3.5th Anniversary ★3引換券,1,[登龙之顶]葛城荣主,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009116,5009,116,3.5th Anniversary ★3引換券,1,[Féroce]天狼星象征,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009117,5009,117,3.5th Anniversary ★3引換券,1,[Lunatic Lab]爱丽速子,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009118,5009,118,3.5th Anniversary ★3引換券,1,[浪间翠玉]无声铃鹿,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009119,5009,119,3.5th Anniversary ★3引換券,1,[The Proud Road]成田路,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009120,5009,120,3.5th Anniversary ★3引換券,1,[La mode 564]黄金船,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009121,5009,121,3.5th Anniversary ★3引換券,1,[シュヴァリエ・ブル]サトノダイヤモンド,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009122,5009,122,3.5th Anniversary ★3引換券,1,[Prism]ケイエスミラクル,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009123,5009,123,3.5th Anniversary ★3引換券,1,[Belphegor's Prime]エアシャカール,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009124,5009,124,3.5th Anniversary ★3引換券,1,[Jetblack Automaton]シンボリクリスエス,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009125,5009,125,3.5th Anniversary ★3引換券,1,[オニキス・ライン]メジロラモーヌ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009126,5009,126,3.5th Anniversary ★3引換券,1,[水干撫子]カワカミプリンセス,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009127,5009,127,3.5th Anniversary ★3引換券,1,[紫雲の夢見取り]トウカイテイオー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009128,5009,128,3.5th Anniversary ★3引換券,1,[GLITTER!]タップダンスシチー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009129,5009,129,3.5th Anniversary ★3引換券,1,[赤心のトナカイさん]メジロパーマー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009130,5009,130,3.5th Anniversary ★3引換券,1,[清らに星澄むスノーロリィタ]メジロブライト,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009131,5009,131,3.5th Anniversary ★3引換券,1,[黒翠千里行]サトノクラウン,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009132,5009,132,3.5th Anniversary ★3引換券,1,[Grand itinéraire]シュヴァルグラン,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009133,5009,133,3.5th Anniversary ★3引換券,1,[結願のしまい華]キタサンブラック,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009134,5009,134,3.5th Anniversary ★3引換券,1,[ネガイノカサネ]ナイスネイチャ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009135,5009,135,3.5th Anniversary ★3引換券,1,[Voyage étincelant]ヴィブロス,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009136,5009,136,3.5th Anniversary ★3引換券,1,[茶の子雪ん子]ユキノビジン,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009137,5009,137,3.5th Anniversary ★3引換券,1,[柳緑小夜]マンハッタンカフェ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009138,5009,138,3.5th Anniversary ★3引換券,1,[Red in Black]ドゥラメンテ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009139,5009,139,3.5th Anniversary ★3引換券,1,[ZOKU-ZOKU GIZMO]トランセンド,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009140,5009,140,3.5th Anniversary ★3引換券,1,[Dream Successor]ラインクラフト,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009141,5009,141,3.5th Anniversary ★3引換券,1,[Flowing Blue]ダイイチルビー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009142,5009,142,3.5th Anniversary ★3引換券,1,[Joyful Jamboree!]ダイタクヘリオス,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009143,5009,143,3.5th Anniversary ★3引換券,1,[Glorious Coat]ウイニングチケット,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009144,5009,144,3.5th Anniversary ★3引換券,1,[リトモ・デッラ・テッラ]サウンズオブアース,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009145,5009,145,3.5th Anniversary ★3引換券,1,[慈雨華影]スーパークリーク,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009146,5009,146,3.5th Anniversary ★3引換券,1,[黒将Zen]ヤエノムテキ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009147,5009,147,3.5th Anniversary ★3引換券,1,[Σ Experiment]アグネスタキオン,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009148,5009,148,3.5th Anniversary ★3引換券,1,[Looking Fly!]ノースフライト,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009149,5009,149,3.5th Anniversary ★3引換券,1,[Evergreen Identity]キングヘイロー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009150,5009,150,3.5th Anniversary ★3引換券,1,[リアライズ・ルーン]スイープトウショウ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009151,5009,151,3.5th Anniversary ★3引換券,1,[夢路のよすが]ドリームジャーニー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009152,5009,152,3.5th Anniversary ★3引換券,1,[Yummy Dreamy Fairy]ライスシャワー,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009153,5009,153,3.5th Anniversary ★3引換券,1,[真実一路]カルストンライトオ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009154,5009,154,3.5th Anniversary ★3引換券,1,[Reines Plätschern]エイシンフラッシュ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5009155,5009,155,3.5th Anniversary ★3引換券,1,[パステルマリン・ロコドル]ホッコータルマエ,1,2024-08-24 03:00:00,2050-08-01 14:59:59
5010001,5010,1,4th Anniversary ★3引換券,1,[特别追梦者]特别周,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010002,5010,2,4th Anniversary ★3引換券,1,[无声无瑕]无声铃鹿,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010003,5010,3,4th Anniversary ★3引換券,1,[喜乐无边]东海帝王,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010004,5010,4,4th Anniversary ★3引換券,1,[绯红方程式]丸善斯基,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010005,5010,5,4th Anniversary ★3引換券,1,[星光跃动]小栗帽,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010006,5010,6,4th Anniversary ★3引換券,1,[狂野前线]大树快车,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010007,5010,7,4th Anniversary ★3引換券,1,[优雅曲线]目白麦昆,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010008,5010,8,4th Anniversary ★3引換券,1,[皇帝]鲁道夫象征,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010009,5010,9,4th Anniversary ★3引換券,1,[玫瑰之梦]米浴,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010010,5010,10,4th Anniversary ★3引換券,1,[O sole suo！]好歌剧,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010011,5010,11,4th Anniversary ★3引換券,1,[MB-19890425]美浦波旁,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010012,5010,12,4th Anniversary ★3引換券,1,[pf.胜利公式]琵琶晨光,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010013,5010,13,4th Anniversary ★3引換券,1,[飞跃地平线]东海帝王,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010014,5010,14,4th Anniversary ★3引換券,1,[天际尽头]目白麦昆,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010015,5010,15,4th Anniversary ★3引換券,1,[闪电少女]真机伶,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010016,5010,16,4th Anniversary ★3引換券,1,[Nevertheless]成田大进,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010017,5010,17,4th Anniversary ★3引換券,1,[绝对☆LOVE]醒目飞鹰,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010018,5010,18,4th Anniversary ★3引換券,1,[Maverick]成田白仁,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010019,5010,19,4th Anniversary ★3引換券,1,[阳光花束]重炮,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010020,5010,20,4th Anniversary ★3引換券,1,[橡木王冠]气槽,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010021,5010,21,4th Anniversary ★3引換券,1,[青云垂钓者]青云天空,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010022,5010,22,4th Anniversary ★3引換券,1,[亚马逊青金石]菱亚马逊,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010023,5010,23,4th Anniversary ★3引換券,1,[羽蛇武斗家]神鹰,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010024,5010,24,4th Anniversary ★3引換券,1,[圣翠治愈师]草上飞,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010025,5010,25,4th Anniversary ★3引換券,1,[流星歌剧]富士奇石,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010026,5010,26,4th Anniversary ★3引換券,1,[真我/1928]黄金城,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010027,5010,27,4th Anniversary ★3引換券,1,[雀跃♪维他命心拍]特别周,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010028,5010,28,4th Anniversary ★3引換券,1,[飞跃☆夏夜]丸善斯基,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010029,5010,29,4th Anniversary ★3引換券,1,[苍蓝/怒涛]名将怒涛,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010030,5010,30,4th Anniversary ★3引換券,1,[Meisterschaft]荣进闪耀,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010031,5010,31,4th Anniversary ★3引換券,1,[吉兆秋风]待兼福来,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010032,5010,32,4th Anniversary ★3引換券,1,[Buono☆时尚]菱曙,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010033,5010,33,4th Anniversary ★3引換券,1,[超级加急！全彩PP膜特殊加工]爱丽数码,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010034,5010,34,4th Anniversary ★3引換券,1,[Make up Vampire！]米浴,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010035,5010,35,4th Anniversary ★3引換券,1,[雪纺丝带木乃伊]超级溪流,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010036,5010,36,4th Anniversary ★3引換券,1,[粉红公主]川上公主,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010037,5010,37,4th Anniversary ★3引換券,1,[Creeping Black]曼城茶座,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010038,5010,38,4th Anniversary ★3引換券,1,[皓月下的神箭手]鲁道夫象征,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010039,5010,39,4th Anniversary ★3引換券,1,[秋樱舞娘]黄金城,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010040,5010,40,4th Anniversary ★3引換券,1,[潮流☆Joker]岛川乔丹,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010041,5010,41,4th Anniversary ★3引換券,1,[宛延曲线]目白多伯,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010042,5010,42,4th Anniversary ★3引換券,1,[奇迹的胜利之星]小栗帽,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010043,5010,43,4th Anniversary ★3引換券,1,[嫣红圣诞颂歌]琵琶晨光,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010044,5010,44,4th Anniversary ★3引換券,1,[Noble Seamair]美妙姿势,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010045,5010,45,4th Anniversary ★3引換券,1,[疾风迅雷]玉藻十字,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010046,5010,46,4th Anniversary ★3引換券,1,[明媚新春♪樱花绽放]春乌菈菈,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010047,5010,47,4th Anniversary ★3引換券,1,[新春初晴·宝蓝绚烂]好歌剧,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010048,5010,48,4th Anniversary ★3引換券,1,[举世无双·樱花耀夜]樱花千代王,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010049,5010,49,4th Anniversary ★3引換券,1,[CODE：淋面装饰]美浦波旁,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010050,5010,50,4th Anniversary ★3引換券,1,[精确无比·巧克力大师]荣进闪耀,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010051,5010,51,4th Anniversary ★3引換券,1,[墨绿柔线]目白雅丹,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010052,5010,52,4th Anniversary ★3引換券,1,[Starry Nocturne]爱慕织姬,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010053,5010,53,4th Anniversary ★3引換券,1,[锦绣·溢彩盛典]北部玄驹,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010054,5010,54,4th Anniversary ★3引換券,1,[Natural Brilliance]里见光钻,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010055,5010,55,4th Anniversary ★3引換券,1,[砺光韧线]目白光明,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010056,5010,56,4th Anniversary ★3引換券,1,[星夜猫咪舞会]青云天空,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010057,5010,57,4th Anniversary ★3引換券,1,[胜利之星]富士奇石,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010058,5010,58,4th Anniversary ★3引換券,1,[叠瓣花蕾]西野花,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010059,5010,59,4th Anniversary ★3引換券,1,[四白流星之袭]八重无敌,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010060,5010,60,4th Anniversary ★3引換券,1,[RUN＆WIN]优秀素质,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010061,5010,61,4th Anniversary ★3引換券,1,[洁白傲气的激励之服]帝王光辉,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010062,5010,62,4th Anniversary ★3引換券,1,[全时狂欢]艾尼风神,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010063,5010,63,4th Anniversary ★3引換券,1,[Line Breakthrough]目白善信,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010064,5010,64,4th Anniversary ★3引換券,1,[朔月挚爱]真机伶,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010065,5010,65,4th Anniversary ★3引換券,1,[Titania]美妙姿势,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010066,5010,66,4th Anniversary ★3引換券,1,[稻荷因缘江户紫]稻荷一,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010067,5010,67,4th Anniversary ★3引換券,1,[悬铃木魔女]东商变革,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010068,5010,68,4th Anniversary ★3引換券,1,[Bubblegum☆Memories]大树快车,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010069,5010,69,4th Anniversary ★3引換券,1,[假日宝石蓝]目白多伯,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010070,5010,70,4th Anniversary ★3引換券,1,[unsigned]空中神宫,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010071,5010,71,4th Anniversary ★3引換券,1,[涟漪佳人]目白麦昆,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010072,5010,72,4th Anniversary ★3引換券,1,[RUN！乱！发射！！]黄金船,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010073,5010,73,4th Anniversary ★3引換券,1,[黑铁的壮志]青竹回忆,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010074,5010,74,4th Anniversary ★3引換券,1,[阴阳八卦☆开运服]小林历奇,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010075,5010,75,4th Anniversary ★3引換券,1,[黄昏凯旋]醒目飞鹰,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010076,5010,76,4th Anniversary ★3引換券,1,[梦想传递员]胜利奖券,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010077,5010,77,4th Anniversary ★3引換券,1,[另类工程师]成田大进,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010078,5010,78,4th Anniversary ★3引換券,1,[可可爱爱的六出冰花]雪之美人,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010079,5010,79,4th Anniversary ★3引換券,1,[Rocket☆Star]采珠,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010080,5010,80,4th Anniversary ★3引換券,1,[爱丽♡僵尸]爱丽数码,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010081,5010,81,4th Anniversary ★3引換券,1,[Dot-o'-Lantern]名将怒涛,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010082,5010,82,4th Anniversary ★3引換券,1,[Flare]阿斯顿真弓,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010083,5010,83,4th Anniversary ★3引換券,1,[Fluttertail Spirit]山人西风,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010084,5010,84,4th Anniversary ★3引換券,1,[轰鸣雷神]玉藻十字,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010085,5010,85,4th Anniversary ★3引換券,1,[梦之金原]稻荷一,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010086,5010,86,4th Anniversary ★3引換券,1,[死中求生]中山庆典,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010087,5010,87,4th Anniversary ★3引換券,1,[Butterfly Sting]奇锐骏,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010088,5010,88,4th Anniversary ★3引換券,1,[不会结冰的生命之水]伏特加,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010089,5010,89,4th Anniversary ★3引換券,1,[绯红的星月之夜]大和赤骥,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010090,5010,90,4th Anniversary ★3引換券,1,[Heroic Author]荒漠英雄,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010091,5010,91,4th Anniversary ★3引換券,1,[饿狼]成田白仁,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010092,5010,92,4th Anniversary ★3引換券,1,[压轴主角·庆鹤之志]北部玄驹,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010093,5010,93,4th Anniversary ★3引換券,1,[当红之星·荣兴之翠]里见光钻,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010094,5010,94,4th Anniversary ★3引換券,1,[星辉之航]北幸樽前,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010095,5010,95,4th Anniversary ★3引換券,1,[Fun☆Fun☆嗨翻天]大拓太阳神,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010096,5010,96,4th Anniversary ★3引換券,1,[MELTY GIFT]艾尼风神,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010097,5010,97,4th Anniversary ★3引換券,1,[玛格丽特拿铁]目白莱恩,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010098,5010,98,4th Anniversary ★3引換券,1,[Wicked Punk]新光风,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010099,5010,99,4th Anniversary ★3引換券,1,[Clear Bliss]千明代表,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010100,5010,100,4th Anniversary ★3引換券,1,[华丽红玉]第一红宝,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010101,5010,101,4th Anniversary ★3引換券,1,[Onyx Soldier]克里斯象征,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010102,5010,102,4th Anniversary ★3引換券,1,[Neige Émeraude]目白雅丹,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010103,5010,103,4th Anniversary ★3引換券,1,[Fleur Enneigée]樱花千代王,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010104,5010,104,4th Anniversary ★3引換券,1,[Saisir le rêve]樱花桂冠,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010105,5010,105,4th Anniversary ★3引換券,1,[Universe-Naut]新宇宙,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010106,5010,106,4th Anniversary ★3引換券,1,[碧蓝湍流]待兼唐怀瑟,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010107,5010,107,4th Anniversary ★3引換券,1,[赤热☆队长]樱花进王,1,2025-02-24 03:00:00,2050-08-01 14:59:59
5010108,5010,108,4th Anniversary ★3引換券,1,[奇迹装点！]菱奇宝,1,2025-02-24 03:00:00,2050-08-01 14:59:59
