Event Name,Item Name,Total Num
Melty♡ for U,养成优俊少女招募券,2
Melty♡ for U,阪神初级少女杯赛优胜锦旗,2
Melty♡ for U,稀有启发专业书,7
Melty♡ for U,樱花奖优胜锦旗,2
Melty♡ for U,彩虹结晶片,3
Melty♡ for U,广播协会英里杯优胜锦旗,2
Melty♡ for U,英里冠军赛优胜锦旗,2
Melty♡ for U,[これきり、特別ですよ？]ナイスネイチャ,1
Melty♡ for U,回忆书签,1
Melty♡ for U,天王奖（秋）优胜锦旗,2
Melty♡ for U,轮盘币,600
Melty♡ for U,活动积分,147000
Melty♡ for U,Item_310142,1
Phantasmagoria　～幻踏～,好友积分,2100
Phantasmagoria　～幻踏～,金币,840000
Phantasmagoria　～幻踏～,协助积分,146000
Phantasmagoria　～幻踏～,闹钟,36
Phantasmagoria　～幻踏～,启发书,22
Phantasmagoria　～幻踏～,启发专业书,13
Phantasmagoria　～幻踏～,能量饮料30,6
Phantasmagoria　～幻踏～,干劲满溢甜点,3
Phantasmagoria　～幻踏～,迷你胡萝卜果冻,2
Phantasmagoria　～幻踏～,宝石,2250
Phantasmagoria　～幻踏～,协助卡招募券,2
Phantasmagoria　～幻踏～,梦想光辉,100
Phantasmagoria　～幻踏～,稀有启发书,16
Phantasmagoria　～幻踏～,女神像,25
Phantasmagoria　～幻踏～,东京英里赛优胜锦旗,2
Phantasmagoria　～幻踏～,养成优俊少女招募券,2
Phantasmagoria　～幻踏～,全国杯优胜锦旗,2
Phantasmagoria　～幻踏～,稀有启发专业书,7
Phantasmagoria　～幻踏～,全国德比优胜锦旗,2
Phantasmagoria　～幻踏～,彩虹结晶片,3
Phantasmagoria　～幻踏～,广播协会英里杯优胜锦旗,2
Phantasmagoria　～幻踏～,宝冢纪念优胜锦旗,2
Phantasmagoria　～幻踏～,[Operation: Escort]シンボリクリスエス,1
Phantasmagoria　～幻踏～,回忆书签,1
Phantasmagoria　～幻踏～,中山大奖赛优胜锦旗,2
Phantasmagoria　～幻踏～,轮盘币,600
Phantasmagoria　～幻踏～,活动积分,147000
Phantasmagoria　～幻踏～,Item_310143,1
宙照らす、ドリーミーナイトパレード,好友积分,2100
宙照らす、ドリーミーナイトパレード,金币,840000
宙照らす、ドリーミーナイトパレード,协助积分,146000
宙照らす、ドリーミーナイトパレード,闹钟,36
宙照らす、ドリーミーナイトパレード,启发书,22
宙照らす、ドリーミーナイトパレード,启发专业书,13
宙照らす、ドリーミーナイトパレード,能量饮料30,6
宙照らす、ドリーミーナイトパレード,干劲满溢甜点,3
宙照らす、ドリーミーナイトパレード,迷你胡萝卜果冻,2
宙照らす、ドリーミーナイトパレード,宝石,2250
宙照らす、ドリーミーナイトパレード,协助卡招募券,2
宙照らす、ドリーミーナイトパレード,梦想光辉,100
宙照らす、ドリーミーナイトパレード,稀有启发书,16
宙照らす、ドリーミーナイトパレード,女神像,25
宙照らす、ドリーミーナイトパレード,全国泥地德比优胜锦旗,2
宙照らす、ドリーミーナイトパレード,养成优俊少女招募券,2
宙照らす、ドリーミーナイトパレード,川崎纪念优胜锦旗,2
宙照らす、ドリーミーナイトパレード,稀有启发专业书,7
宙照らす、ドリーミーナイトパレード,二月锦标赛优胜锦旗,2
宙照らす、ドリーミーナイトパレード,彩虹结晶片,3
宙照らす、ドリーミーナイトパレード,帝王奖优胜锦旗,2
宙照らす、ドリーミーナイトパレード,全国育成杯经典赛优胜锦旗,2
宙照らす、ドリーミーナイトパレード,[約束のglitter]エスポワールシチー,1
宙照らす、ドリーミーナイトパレード,回忆书签,1
宙照らす、ドリーミーナイトパレード,东京盛典赛优胜锦旗,2
宙照らす、ドリーミーナイトパレード,轮盘币,600
宙照らす、ドリーミーナイトパレード,活动积分,147000
宙照らす、ドリーミーナイトパレード,Item_310144,1
青水無月の花浜匙,好友积分,2100
青水無月の花浜匙,金币,840000
青水無月の花浜匙,协助积分,146000
青水無月の花浜匙,闹钟,36
青水無月の花浜匙,启发书,22
青水無月の花浜匙,启发专业书,13
青水無月の花浜匙,能量饮料30,6
青水無月の花浜匙,干劲满溢甜点,3
青水無月の花浜匙,迷你胡萝卜果冻,2
青水無月の花浜匙,宝石,2250
青水無月の花浜匙,协助卡招募券,2
青水無月の花浜匙,梦想光辉,100
青水無月の花浜匙,稀有启发书,16
青水無月の花浜匙,女神像,25
青水無月の花浜匙,樱花奖优胜锦旗,2
青水無月の花浜匙,养成优俊少女招募券,2
青水無月の花浜匙,奥克斯优胜锦旗,2
青水無月の花浜匙,稀有启发专业书,7
青水無月の花浜匙,伊丽莎白女王杯优胜锦旗,2
青水無月の花浜匙,彩虹结晶片,3
青水無月の花浜匙,秋华奖优胜锦旗,2
青水無月の花浜匙,维多利亚英里赛优胜锦旗,2
青水無月の花浜匙,[いつか深まる若草]エアメサイア,1
青水無月の花浜匙,回忆书签,1
青水無月の花浜匙,阪神初级少女杯赛优胜锦旗,2
青水無月の花浜匙,轮盘币,600
青水無月の花浜匙,活动积分,147000
青水無月の花浜匙,Item_310145,1
サマーデイズ『キミ』グラフィティ,好友积分,2100
サマーデイズ『キミ』グラフィティ,金币,840000
サマーデイズ『キミ』グラフィティ,协助积分,146000
サマーデイズ『キミ』グラフィティ,闹钟,36
サマーデイズ『キミ』グラフィティ,启发书,22
サマーデイズ『キミ』グラフィティ,启发专业书,13
サマーデイズ『キミ』グラフィティ,能量饮料30,6
サマーデイズ『キミ』グラフィティ,干劲满溢甜点,3
サマーデイズ『キミ』グラフィティ,迷你胡萝卜果冻,2
サマーデイズ『キミ』グラフィティ,宝石,2250
サマーデイズ『キミ』グラフィティ,协助卡招募券,2
サマーデイズ『キミ』グラフィティ,梦想光辉,100
サマーデイズ『キミ』グラフィティ,稀有启发书,16
サマーデイズ『キミ』グラフィティ,女神像,25
サマーデイズ『キミ』グラフィティ,宝冢纪念优胜锦旗,2
サマーデイズ『キミ』グラフィティ,养成优俊少女招募券,2
サマーデイズ『キミ』グラフィティ,天王奖（秋）优胜锦旗,2
サマーデイズ『キミ』グラフィティ,稀有启发专业书,7
サマーデイズ『キミ』グラフィティ,全国德比优胜锦旗,2
サマーデイズ『キミ』グラフィティ,彩虹结晶片,3
サマーデイズ『キミ』グラフィティ,天王奖（春）优胜锦旗,2
サマーデイズ『キミ』グラフィティ,全国杯优胜锦旗,2
サマーデイズ『キミ』グラフィティ,[極上スマイルはっし～ん♪]ヴィブロス,1
サマーデイズ『キミ』グラフィティ,回忆书签,1
サマーデイズ『キミ』グラフィティ,菊花奖优胜锦旗,2
サマーデイズ『キミ』グラフィティ,轮盘币,600
サマーデイズ『キミ』グラフィティ,活动积分,147000
サマーデイズ『キミ』グラフィティ,Item_310146,1
ことば・こころ・ひびけ,好友积分,2100
ことば・こころ・ひびけ,金币,840000
ことば・こころ・ひびけ,协助积分,146000
ことば・こころ・ひびけ,闹钟,36
ことば・こころ・ひびけ,启发书,22
ことば・こころ・ひびけ,启发专业书,13
ことば・こころ・ひびけ,能量饮料30,6
ことば・こころ・ひびけ,干劲满溢甜点,3
ことば・こころ・ひびけ,迷你胡萝卜果冻,2
ことば・こころ・ひびけ,宝石,2250
ことば・こころ・ひびけ,协助卡招募券,2
ことば・こころ・ひびけ,梦想光辉,100
ことば・こころ・ひびけ,稀有启发书,16
ことば・こころ・ひびけ,女神像,25
ことば・こころ・ひびけ,宝冢纪念优胜锦旗,2
ことば・こころ・ひびけ,养成优俊少女招募券,2
ことば・こころ・ひびけ,全国杯优胜锦旗,2
ことば・こころ・ひびけ,稀有启发专业书,7
ことば・こころ・ひびけ,菊花奖优胜锦旗,2
ことば・こころ・ひびけ,彩虹结晶片,3
ことば・こころ・ひびけ,中京短途赛优胜锦旗,2
ことば・こころ・ひびけ,短途者锦标赛优胜锦旗,2
ことば・こころ・ひびけ,[今日が楽しかったから、]ダンツフレーム,1
ことば・こころ・ひびけ,回忆书签,1
ことば・こころ・ひびけ,朝日杯未来锦标赛优胜锦旗,2
ことば・こころ・ひびけ,轮盘币,600
ことば・こころ・ひびけ,活动积分,147000
ことば・こころ・ひびけ,Item_310147,1
Act 0：脚光、届けトラピーズ！,好友积分,2100
Act 0：脚光、届けトラピーズ！,金币,895000
Act 0：脚光、届けトラピーズ！,闹钟,36
Act 0：脚光、届けトラピーズ！,启发书,22
Act 0：脚光、届けトラピーズ！,启发专业书,13
Act 0：脚光、届けトラピーズ！,能量饮料30,6
Act 0：脚光、届けトラピーズ！,干劲满溢甜点,3
Act 0：脚光、届けトラピーズ！,迷你胡萝卜果冻,2
Act 0：脚光、届けトラピーズ！,宝石,2250
Act 0：脚光、届けトラピーズ！,协助卡招募券,2
Act 0：脚光、届けトラピーズ！,梦想光辉,100
Act 0：脚光、届けトラピーズ！,稀有启发书,16
Act 0：脚光、届けトラピーズ！,女神像,25
Act 0：脚光、届けトラピーズ！,宝冢纪念优胜锦旗,2
Act 0：脚光、届けトラピーズ！,养成优俊少女招募券,2
Act 0：脚光、届けトラピーズ！,短途者锦标赛优胜锦旗,2
Act 0：脚光、届けトラピーズ！,稀有启发专业书,7
Act 0：脚光、届けトラピーズ！,中山大奖赛优胜锦旗,2
Act 0：脚光、届けトラピーズ！,彩虹结晶片,3
Act 0：脚光、届けトラピーズ！,中京短途赛优胜锦旗,2
Act 0：脚光、届けトラピーズ！,天王奖（春）优胜锦旗,2
Act 0：脚光、届けトラピーズ！,[All-Out Brilliance]トーセンジョーダン,1
Act 0：脚光、届けトラピーズ！,回忆书签,1
Act 0：脚光、届けトラピーズ！,广播协会英里杯优胜锦旗,2
Act 0：脚光、届けトラピーズ！,轮盘币,600
Act 0：脚光、届けトラピーズ！,活动积分,147000
Act 0：脚光、届けトラピーズ！,Item_310148,1
